Date,IOC,TATAMOTORS,M&M,YESBANK,HINDPETRO,IBULHSGFIN,BPCL,VEDL,BHARTIARTL,INFY,INFRATEL,GRASIM,TCS,GAIL,TATASTEEL,EICHERMOT,NTPC,ONGC,BAJAJ-AUTO,HEROMOTOCO,ZEEL,CIPLA,SBIN,HINDALCO,POWERGRID,SUNPHARMA,MARUTI,ADANIPORTS,ULTRACEMCO,INDUSINDBK,UPL,WIPRO,ITC,TITAN,DRREDDY,ICICIBANK,AXISBANK,HDFC,KOTAKBANK,HDFCBANK,ASIANPAINT,LT,JSWSTEEL,RELIANCE,HCLTECH,HINDUNILVR,TECHM
2/22/2013,312.35,292.9,895.25,490.1,316.65,,389.25,162.7,309.65,2840.55,191.6,3019.2,1455.1,341,364.5,2795.9,151.55,323.9,1993.65,1677.35,219.85,380.7,2196,107.05,109.05,811.55,1438.4,149.7,1940.9,428.2,125.3,415.95,292,256.4,1816.2,1092.55,1411.9,799.85,665.25,659.3,4537.3,1435.3,773.35,862.6,720.25,455.4,1039.45
2/25/2013,306.6,299.15,894.8,479.3,312.65,,382.85,161,307,2917.8,192.05,3022.5,1473.7,343.2,360.7,2782.05,149.85,317.9,2009.55,1706.8,218.65,370.4,2220.9,106.65,112.05,822.05,1444.1,148.1,1912.1,426.2,123.45,419.1,292.65,252.75,1804.35,1093.9,1401.15,802.05,660.65,656.45,4502.15,1401.85,767.35,854.35,733.55,451.7,1038
2/26/2013,293.95,289.4,865.75,472.15,300.45,,376.05,158.8,311.8,2959.8,192.05,3047.95,1496.4,339.75,349.45,2769.45,151,306.35,1921.6,1690.25,215.05,361.5,2198.4,101.75,110.95,799.4,1404.3,141.45,1905.7,422.25,120.75,415.9,290.85,250.05,1769.15,1064,1367.75,771.55,661.35,651.25,4400.1,1365.7,763.05,823.5,726.7,452.1,1026.7
2/27/2013,306.4,286.25,892.8,490.55,304.3,,380.05,161.15,321.75,2910.55,184.55,3014.25,1483.2,333.55,357.1,2776.95,153.85,315.25,1964.1,1672.9,220.05,364.15,2213.4,102.25,108.9,798.85,1408.55,143.3,1900.2,426.4,122.1,418.5,294.8,255.1,1755.85,1083.15,1400,779.35,653.5,642.75,4358.05,1409.65,777.8,831.3,719.8,453.25,1028.7
2/28/2013,292.7,287.55,873.7,472,289.75,,371.95,154.85,322.9,2907,191.9,2955.9,1517,332.55,341.5,2770.65,150.9,313.45,1973,1667.45,218,359.85,2080.9,98.9,104.3,802.15,1354.35,138.65,1868.05,412,115.8,416.4,294.8,260.9,1755.45,1040.4,1344.15,757.65,659.6,625.35,4272.2,1367.8,739.25,813.85,723.4,443.05,1051.05
3/1/2013,298.85,288.4,887.1,473,302.4,,385.5,153.95,311.1,2913.8,190.8,2974,1501.85,332.05,341.1,2772.8,150.05,314.9,2028.3,1646.95,220.8,370.1,2087.65,98.95,107.95,799.35,1424.4,140.1,1886.6,400.95,119.25,421.7,291.25,274.3,1741.85,1056.35,1363.7,777.5,654.85,622.5,4359.1,1400.45,747.4,810.4,722.45,452.8,1103
3/4/2013,303.8,289.75,885.5,474.95,298.1,,387.25,148.85,316.05,2903.45,192.25,2924.15,1513.2,330.05,334.7,2780.8,149.35,312.05,1989.2,1638.8,220.2,371.6,2099.5,94.35,108.45,799.1,1398.75,136.15,1848.3,401,115.3,419.5,292.5,265.25,1765.1,1058.65,1368.9,773.8,655.05,627.65,4329.9,1364.75,716.35,812.6,715.45,440.95,1085.8
3/5/2013,308.1,300.5,897.55,480.05,300.85,,388.4,156.75,322.1,2921.3,195.6,3009.35,1540.15,337,344.15,2799.25,149.55,316.6,1973.4,1645.75,219.2,382.3,2128.55,98.6,108.6,798.95,1430.75,145.95,1901.1,410.65,119.3,433.05,292.6,260.15,1793.95,1093.6,1403.2,773.1,655.95,632.95,4434.9,1395.6,727.7,826.35,745.65,449.9,1067.7
3/6/2013,307.05,309.4,878,481.75,300.55,,384.25,162.05,320.45,2970.1,196.95,3032.3,1561.2,334,352.75,2784.2,148.45,318.95,1973.3,1647.05,216.7,382,2168.6,101.8,107.65,797.5,1424.45,144.3,1900.1,415.05,120.45,441.9,287.05,257.1,1809.8,1108.35,1402.15,774.3,654.65,630.5,4463.2,1432.3,746.95,835.25,756.3,440.5,1079.6
3/7/2013,307.2,305.9,885.6,485.05,302.7,,390.65,165.05,320.25,3004.35,195.95,3024.9,1589.9,331.5,350.55,2786.75,148.15,320.3,1994.25,1713.65,220.9,386.4,2166.15,101.1,108.2,810.25,1449.35,145.9,1879.3,420.05,123.7,449.35,292.35,253.95,1808.7,1117.15,1403.3,782.05,655.25,641.8,4585.45,1463.8,730.15,836.5,771.4,433.2,1096.25
3/8/2013,311.95,303.8,904.2,485.85,310.65,,405.4,167.15,322.9,2970.25,193.7,3028.35,1583.15,341.6,359.15,2793.95,149.05,325.75,2013.45,1743.15,221.45,391.8,2209.5,101.3,110,817.95,1428.95,145.95,1900.65,436.15,126.75,445.35,297.7,258.05,1819.2,1139.3,1407,813.25,675.3,657.3,4666.6,1497.55,743.55,851.3,773.15,437.8,1110.4
3/11/2013,313.8,301.55,912.85,493.75,307.7,,399.85,166.45,321.35,2945.75,193.3,3038,1566.2,345.9,359.35,2763.7,149.6,324.95,1986.3,1697.45,219.3,393.35,2204.7,100.7,110.4,833.4,1417.95,142,1897,437.05,128.45,439.55,297.55,250.9,1813.15,1131.95,1401.2,831.65,668.9,655.25,4756.75,1510.2,725.15,844.5,782.9,439.05,1108.2
3/12/2013,310.5,304.7,916.85,492,306.85,,396.75,164,314.55,2918.1,189.85,3034.55,1560.5,346.35,356.25,2765.15,147.8,324.95,1955.95,1677.9,220.4,387.35,2206.85,99.45,109.25,827.35,1417,138.9,1905.1,431.6,125.45,438.65,298.85,242.2,1817.15,1123.1,1384.75,823.8,668.3,644,4752.4,1500.7,706.6,847.85,773.45,444.45,1097.4
3/13/2013,308.7,301,910.55,482.4,300.25,,390.55,163.85,317.3,2863.45,189.9,2986.4,1551.7,339.6,352.1,2772.25,146.8,316.8,1895.4,1673.75,207.7,383.5,2179.35,95.8,109.8,837.4,1374.25,135.4,1905.35,423.1,125.9,439.3,301.65,236.2,1807.95,1085.7,1346.7,809.2,650.45,634.9,4790.8,1495.45,702.85,845,778.6,446.75,1085.1
3/14/2013,309.8,301,914.3,484.75,305.4,,397.25,165.15,314.6,2874.1,189.8,2997.2,1567.7,332.55,357.1,2765.55,146.85,319.9,1854.8,1669.1,213.55,385.25,2255.05,96.05,109.65,830.15,1418.8,139.95,1908.75,431.15,125.9,438.5,301.9,229.15,1817,1110.65,1352.8,814.1,658.25,649.25,4896.45,1522.05,708.95,860.05,791.55,456.05,1104.3
3/15/2013,317.55,291.1,927.75,473.7,304.45,,400.05,164.6,310.3,2878.25,185.1,2978.6,1570.25,323.3,354.45,2790.45,145.95,319.15,1850.3,1684.45,217.25,383.75,2262,95.6,109,833.6,1406.7,138.8,1923.15,421.35,123.95,440.95,301.9,242.15,1822.65,1067.5,1339.85,817.3,664.3,639.4,5007.3,1508.15,700.4,843.65,791.95,458.6,1102
3/18/2013,310.7,286.85,913.55,459.4,301.3,,392.1,161.9,307.5,2860.75,183.5,2948.55,1566.95,313.7,349.3,2774.75,145.85,317.65,1812.1,1690.5,216.05,391.35,2249.8,95.3,108.75,832.45,1361.05,139.05,1903.95,415.15,122.75,433.65,304.25,244.75,1802.9,1051.4,1325.1,810.1,654.2,643.3,5002.5,1510.35,686.8,834.3,802.05,463.45,1089.9
3/19/2013,305.2,281.6,878.35,438.8,293.7,,382.25,155.25,293.4,2856,181.9,2891.55,1546.75,323.45,339.7,2766.65,144.3,309.85,1835.9,1645.6,214.15,383.55,2203.55,93.05,107.1,839.05,1364.65,136,1883.95,409.25,117.75,433.65,306.3,242.6,1797.85,1032.6,1321.5,784.55,638.3,631.55,4909.35,1470.65,661.05,825,781.55,453.5,1090.7
3/20/2013,300,285.65,873.4,431.2,292.35,,380.3,153.6,280.05,2865.65,179.9,2905.75,1557.65,318.65,334.75,2750.1,139.35,300.8,1840,1651.15,202.7,389.75,2120.4,90.3,104.35,838.25,1342.6,132.35,1844.95,403.65,117.1,429.95,307.2,243.75,1800,1001.55,1299.25,780.4,633.2,625.5,4992.6,1436.1,640.25,822.7,774.2,468.65,1068.6
3/21/2013,299.2,273.6,880.65,432.1,284.45,,368.85,152.2,297.9,2872.8,173.9,2895.1,1559.95,318.85,327.85,2772.7,137.95,298.05,1755.3,1623.3,200.65,382.55,2119.45,88.15,101.6,831.3,1306.95,127.3,1860.05,406.45,117.95,434.75,305,249,1772.25,1035.35,1311.7,797.9,631.65,607,4912.7,1394.4,623.85,812.6,773.1,460.8,1064.85
3/22/2013,290.05,270.35,873.35,440.5,284.05,,366.05,153.95,294.05,2863.2,173.1,2891.65,1542.15,319.1,321.85,2678.85,139.3,295.65,1820.65,1659.6,206,382,2083.95,89.65,102.45,820.5,1305.55,124.1,1853.5,400.35,119.55,435.7,305.6,243,1752.1,1028.35,1300.05,796.4,638.6,605.25,4953.7,1399.15,618.8,810.6,767.95,459.1,1047.6
3/25/2013,279.45,270.75,864.45,435.15,282.15,,372.15,151.8,288.6,2852.75,170.25,2865.05,1543.35,313.8,314.4,2606.75,142.45,303.95,1802.5,1617.7,206.7,380.4,2058.25,88,103.9,820.45,1285.2,128.05,1862.7,392.05,117.65,431.35,302.4,245.85,1765.9,1012.6,1309.35,806.2,631.85,609.4,4879.05,1366.45,609.1,809.25,767.1,461.3,1045.85
3/26/2013,273.3,275.8,863.25,425.3,281,,374.7,151.65,296.9,2854.55,170,2824.55,1556.35,303.75,306.55,2563.05,142.7,303.3,1801.25,1571.85,209.15,379.3,2050.3,88.2,105,823.7,1293.25,131.4,1848.25,399.65,116.5,437.95,306.35,252.05,1763.15,1020.9,1294.2,824.2,639.7,614.5,4903.25,1337.45,599.7,783.35,775.4,472.7,1039.15
3/28/2013,281.6,269.15,861.3,428.9,285.2,,377.7,155.5,291.75,2889.35,178.95,2813.3,1575.75,318.25,312.85,2562.2,141.95,311.4,1799.55,1542,210.45,379.75,2072.75,91.6,105.8,818.95,1281.2,138.7,1868.95,404.7,117.4,437.15,309.45,256.4,1766.5,1045.2,1300.7,826.25,653,625.35,4917.25,1366.2,672.35,772.9,795,466.95,1059.5
4/1/2013,281.4,265.5,857.1,432.3,283,,377,151.35,293.65,2944.2,179.15,2809.1,1556.85,321.35,314.7,2551.85,143.5,308.85,1781.3,1533.25,214.9,384.6,2090.6,91.7,105.5,812.65,1283.8,142.45,1865.15,415.7,119.95,431,307.2,254.75,1825.9,1051.55,1314.9,825.2,652,623.85,4954.95,1398.65,663.2,778.75,788.5,471.35,1061.15
4/2/2013,284.75,267.2,862,449.55,286,,377.7,156.9,291.8,2969.05,183.9,2800.55,1567.35,321.75,319.7,2702.5,144.1,317.2,1752.7,1532.3,214.65,392.05,2140.45,93.15,106.5,851.3,1307.8,147.15,1856.3,425.15,122.75,449.65,307.15,260.3,1839.35,1046.9,1301.35,817.25,656.3,629.9,4890.35,1425.4,697.65,793.9,795.85,470.9,1026.2
4/3/2013,289.8,257.2,843.9,435.45,282.85,,375,152.7,280.8,2968.45,181.35,2776.85,1543.4,314.25,316.85,2697,145.4,310.55,1692.35,1497.65,211.65,389.3,2104.6,90.5,106.2,864.3,1303.5,146.05,1851.7,420.55,123.05,448.6,307.6,253.5,1837.85,1031.4,1278.15,811.65,650.85,623.65,4885.1,1379.6,685.7,776.55,780.55,462.8,977.05
4/4/2013,282.85,257.7,848.35,426.85,279.5,,369.55,147,273.6,2880.05,180,2725.7,1507.8,312.1,304.35,2657.75,144.8,307.65,1673.6,1454.05,207.7,383.4,2067.6,88.5,104.5,859.95,1311.1,140.75,1743.35,405.15,119.95,445.1,299.55,249.2,1889.75,1008.8,1243.85,792.35,632.7,616.15,4788.6,1361.85,680.65,767.55,743.25,470.05,977
4/5/2013,288.4,255.2,837.9,425.65,284.1,,376.5,149.95,270.25,2865.85,181,2715.7,1498.35,316.45,309.2,2664.3,141,314.3,1701.25,1481.4,205.75,386.85,2056.7,89.85,104.65,859.35,1406.3,144.75,1771.55,400.85,118.85,454.6,291.3,245.1,1911.55,998.15,1229.55,770.8,636.75,620.95,4767.55,1349.8,675.55,780.1,756.95,471.7,961.85
4/8/2013,290.25,256.7,839.95,425.35,290.2,,380.45,145.95,280.6,2831.9,177.5,2734.95,1480.75,320.4,305.9,2702.5,140.85,312.85,1705.45,1480.1,200.7,395,2033.7,90.6,104.15,865.45,1420.15,144.05,1789.7,393.5,119.2,448.8,292.85,252.5,1936.7,989.1,1203.2,758.2,630.1,624.45,4622.45,1325.65,671.5,789.4,745.35,477.95,983.95
4/9/2013,286.95,262.85,839.3,424.55,290.15,,372.45,146,277,2766.35,177.1,2750,1497.4,313.8,304.4,2728.8,141.55,303.8,1703.45,1465.1,204.25,390.9,1988.25,90.85,103.3,867.8,1407.4,145.3,1800.55,390.25,119.7,393.7,287.2,249.7,1916.5,990.05,1203.2,752.95,618.75,620.6,4531.6,1320.3,662.6,776.95,740.5,472.15,967.15
4/10/2013,287.55,268,837,428.45,292.45,,369.5,147.25,281.65,2815.65,178.25,2741.9,1530.45,315.55,305.25,2784.8,142.8,302.9,1721.35,1464.45,209.5,399,2023.15,90.95,104.6,857.45,1412.6,151.3,1792.1,387.15,119.8,402.25,284.85,252.75,1899.7,1004.3,1239.3,783.15,638.2,632,4536.2,1353.9,664.9,779.4,765,467.95,998.55
4/11/2013,288.8,278.15,832.1,436.85,291,,366.3,147.2,275.2,2916.7,175.1,2686.45,1536.9,315.3,298.5,2808.1,140.25,307.25,1701.65,1455.1,208.5,405.75,2042.35,90.1,103.55,872.35,1428.05,149.3,1787.6,401.2,120.6,402.95,285.3,254.25,1885.15,1040.2,1252.15,763.6,630.55,639.25,4554.65,1379.6,651.15,771.1,790.05,471.65,996.7
4/12/2013,290.7,275.15,823.35,442.55,297.3,,374.35,147.95,273.5,2296.65,171.15,2731.6,1511.75,316,299.5,2756.25,140.6,308.8,1721,1455.35,207.7,405.55,2081.8,91.6,105.5,869.75,1408.45,148.5,1815.45,400.55,123,383.8,292.9,249.6,1903.8,1045.35,1264.3,764.8,638.35,643.7,4662,1359.75,679.55,775.35,776.1,479.05,980
4/15/2013,301.7,269,812.95,457.9,312,,394.8,143.6,279.65,2339.05,164.1,2797.75,1472.45,317.6,294.45,2734,140.95,319,1724.7,1438.6,207.85,396.95,2146.3,91.15,104.05,873,1422.9,145.4,1872.35,401.95,121.6,379.1,299.95,239.35,1852.65,1047.1,1294.2,774.9,640.7,641.55,4642.1,1382,664.4,793.6,764.95,475,969.95
4/16/2013,303.05,270.95,844.85,468.9,315.15,,406.55,143.4,285,2296.25,164.2,2832.45,1483.15,320.95,298.35,2721.05,143.95,331.9,1770.65,1488.35,200.1,399.95,2183.1,92.85,106.9,889.4,1482.05,146.2,1896.85,417.25,122,381.35,307.95,244.4,1923.7,1078.9,1363.3,803.7,653.2,663.35,4687.7,1427,693.25,804.95,762.8,485.8,972.65
4/17/2013,301.35,271.2,880.9,479.4,307.8,,401.35,149.25,286.05,2283.85,169.95,2827.45,1456.65,322.3,297.05,2710.75,144.15,328.85,1791.7,1491.3,204.25,401.35,2245.15,93.1,106.9,914.25,1494.5,141,1897.65,419.6,126.1,374.55,313.1,246.75,1907.9,1097.65,1377.2,790.4,659.75,660.1,4650.35,1424.15,732.85,773.7,751.3,483.05,955.2
4/18/2013,303,282.45,903.9,491.25,315.5,,405.35,151.5,299.65,2295.7,170.25,2818.75,1452.75,333.05,299.8,2686.95,145.85,334.35,1792.1,1505,211.05,401.15,2299.65,93.75,107,916.25,1524.6,145.25,1927.65,450.35,125.55,369.05,315.3,259.25,1906.1,1122.65,1429.4,818.25,668.95,673.6,4649.5,1475.45,717.25,781.6,736.25,483.2,950.3
4/22/2013,303.75,285.25,892.25,494.35,317.35,,414.7,152.1,300.75,2244.55,179.9,2835.15,1425.3,335.45,306.7,2873.05,148.95,328.05,1762.85,1532.3,221.3,397.25,2327.1,95.45,109.4,927.05,1540.45,150.35,1871.6,466.4,129.75,339.4,317,273.6,1886.35,1148.45,1441.15,835.6,676.5,698.3,4647.15,1533.85,725.5,789.75,721.15,482.9,930.9
4/23/2013,307.35,281.5,885.35,495.2,313.4,,413.25,151.5,299.45,2262.25,175.1,2870.2,1430.55,330.05,309.1,2824.2,149.05,326.45,1805,1573.6,218.4,396,2287.5,96.3,109.7,949.95,1536.35,147.3,1865.6,461.15,129,342.75,317.6,267.35,1901.5,1161.3,1444.8,838.1,691.9,689,4649.45,1504.7,725.15,803.7,732.15,479.35,924.1
4/25/2013,303.8,293.3,909.1,503.8,309.95,,416.75,154.2,303.85,2227.7,176.15,2983.2,1402.3,344.4,312.55,2913.45,155.25,326.5,1838,1617.75,225.15,407,2334.55,98.15,109.85,979.6,1590.95,145.5,1929.95,467.85,132.25,335.5,319.85,264.65,1992.5,1177.35,1503.4,862.75,710.5,689.55,4652.15,1519.25,732.25,819.65,719.05,478.65,927.55
4/26/2013,301.1,296.3,889.75,497.75,308.9,,413.05,152.45,318.45,2212,178.5,2916.7,1369.35,351.05,305.05,2894.1,154.9,324.15,1895.7,1596.85,224,409.85,2287.95,99,110.3,956.1,1673.15,144.85,1908.4,458.15,138.75,330.2,318.9,264,1990.85,1144.5,1486.35,872.6,712.75,689.1,4705.55,1540.85,704.4,792.4,684.25,465.05,926.3
4/29/2013,301.9,296.15,902.2,504.95,313.5,,414.3,155.2,318.2,2229.3,178.8,2981.15,1370.75,350.9,302.45,2924.05,156,328.85,1900,1648.8,224.25,407.5,2273.55,98.85,110.45,940.5,1683.5,145.4,1918.25,477.7,138.4,342,324.65,273.15,1997.35,1153.2,1475.4,864.2,709,695.15,4713.75,1529.8,699.4,792.65,700.8,497.35,945.8
4/30/2013,299.4,300,924.1,501.65,307,,414.25,158.75,318.75,2235.45,177.8,2930.95,1378.4,351.15,302.75,2958.4,157.35,326.7,1880.4,1644.45,233.9,405.3,2264.3,97.25,112.2,951.05,1669.6,145,1900.85,467.75,141.15,348.35,328.85,270.7,2028.2,1163.65,1492.7,847.6,707.1,682.3,4681.25,1512.2,702.75,788.2,721.4,583.8,953.25
5/2/2013,302.85,297.35,953.6,504.6,312.25,,416.85,158.05,316.75,2286.7,176.15,2948.45,1433.9,346.8,304.6,3061.95,160.25,328.9,1860.05,1613.85,234.25,409.05,2299.45,95.95,114.9,967.05,1679.8,146.3,1882.65,472.8,145.15,352.25,333.55,274.15,2009.65,1171.7,1516,863.45,717.45,692.5,4727.35,1552.05,701.15,802.9,735.75,571.85,965.65
5/3/2013,292.35,285.6,961,497.5,304.55,,403.3,160.9,317.7,2307.95,175.65,2945.1,1418.5,335.15,311.2,3132.55,159.3,323.75,1807.5,1611.4,236.9,400.65,2213.8,98.05,112,984.7,1665.4,155.55,1886.3,468.05,144,355.25,330.7,270.5,2001.45,1129.95,1474.8,854.9,723.25,680.95,4695.25,1570.4,709.6,800.5,750.45,572.4,986.65
5/6/2013,294.55,291.05,966.45,496.4,302.95,,408.45,164.25,320.5,2341.1,175.1,2940,1467.2,339.85,322.55,3176.6,157.2,318.8,1827.1,1649.4,239.5,405.05,2226.1,101.7,112.1,982.15,1692.4,152.45,1911.5,474.5,147.3,357.35,326.2,274.55,1992.95,1142.65,1459.75,852.65,711.6,675.5,4855.95,1559.55,720.6,821.6,750,573.15,1001.65
5/7/2013,293.95,298.4,959.1,508.25,304.35,,406.7,164.05,331.2,2348.8,175.6,3018.35,1471.6,342.7,324.7,3139.7,157.85,319.95,1848.45,1706.35,234.7,408.05,2256.8,101.95,112.7,990.95,1692.8,150.35,1928.55,484.9,147.65,350.8,335.3,278.35,1991.9,1163.95,1503.95,853.75,728.45,688.05,4900,1578.05,720.95,828.15,753.5,579.35,1005.55
5/8/2013,291.8,300.25,946.4,506.7,304.8,,409.35,164.7,324.2,2350.65,177.05,3036.75,1480.1,342.5,318.65,3135.2,156.3,320.15,1838.65,1676.35,245.7,406.05,2254.7,103,114.75,985.55,1680.85,154.4,1978.2,493.2,149.95,351.05,342.8,276.3,1998.75,1157.95,1489.7,885,728.85,697.15,4853.55,1562.5,710.8,829.65,751.6,587,983.8
5/9/2013,294.6,300.1,947.9,502.85,307.1,,409.8,162.45,325,2361.4,177.8,3027,1498.45,339.8,316.1,3078.5,156.3,321.55,1826.5,1676.1,245.75,400.05,2290.95,103.55,113.5,948.25,1660.15,151.55,2002,488.9,150.2,354.8,344.5,276.25,1986.95,1152.65,1454.15,880.35,723.35,690.05,4670.95,1562.65,702.25,818.1,770.15,584.85,983.4
5/10/2013,305.6,309.05,970.2,510,313,,415.05,162.75,324.25,2371.55,176.5,3017.7,1495.9,342.3,318.5,3064.9,155,326.45,1858.05,1704.95,240.95,397.55,2293.6,105.95,112.35,935.05,1727.95,150.95,1977.65,505.65,154,355,353.15,287.4,2022.25,1165.35,1469.9,877.3,730.45,703.35,4638.75,1562.05,694.55,812.95,774.9,585,976.05
5/11/2013,307.7,307.55,967.6,512.55,316.45,,418.35,164.3,325.45,2361.95,176.5,3032.55,1489.65,341.1,318.7,3065.1,154.15,328.65,1862,1709.1,243.05,401.8,2305.7,106.3,112.2,952.75,1734.65,151.1,1980.3,507.95,153.8,355,354.15,288.6,2091.7,1167.95,1472.45,874.5,734.8,702.8,4716.25,1563.55,695.25,814.1,772.65,586.1,994.8
5/13/2013,299.75,297.45,956.35,502.85,306.7,,409.6,159.15,311.75,2339.6,173.9,3012.05,1451.6,331.95,305.6,3067.05,153.85,320.85,1819.3,1678.85,241.25,395.05,2277.7,105.05,112.2,943.9,1705,150.35,1955.8,493.15,145.4,347.95,335.8,285.4,2077.3,1148.8,1452,863.5,725,692.75,4699.5,1517.4,677.1,803,758.4,582.2,954.85
5/14/2013,303.3,300.3,950.8,507.65,306.6,,409.75,160.65,317.25,2350.05,176.1,3017.25,1457.95,337.55,303.9,3279.45,153.95,326.75,1787.7,1674.5,247.45,398.65,2293.05,105.5,114.35,963.7,1703.9,149.95,1973.75,490.3,151.15,347.65,335.85,282.3,2027.9,1147.45,1467.5,870.85,729.9,689.05,4749,1521.35,677.45,798.15,745.1,583.85,958.45
5/15/2013,310.15,308.85,983.75,527.85,311.15,,415.9,163.95,322.65,2360.45,176.3,3033.55,1471.55,339.9,308.3,3400.75,157.3,335.05,1822.05,1703.85,251.05,411.1,2382.75,108.35,113.75,974.05,1739.05,152.5,1973.55,514.05,152.05,346.15,342.45,284.8,2065.3,1191.25,1508.7,910.05,768.25,714.85,4824.45,1580.55,692.75,819,745.55,585.5,954
5/16/2013,311.45,303.65,985.4,542.55,317.05,,421.9,168.05,321.5,2332.6,174.35,3087.45,1454.05,338.2,311.8,3452.1,156.45,337.9,1806.5,1693.95,245.55,422.1,2419.35,111.1,113.9,968.85,1728.2,162,2002.8,524.55,154.15,346.45,337,280.65,2118.95,1207.5,1530.9,908.35,777.95,722.8,4861.5,1592.75,703.7,840.65,738.9,582.75,942.3
5/17/2013,311.35,303.35,987.3,542.75,311.8,,418.25,166.1,315.55,2351.75,174.7,3126.95,1473.8,336.9,311.85,3449.25,159.9,340.75,1832.05,1684.4,242.75,425.6,2424.85,110.15,116.05,966.15,1708.7,168.25,2016.75,511.1,154.9,344,334.9,275.3,2078.3,1230.45,1535.25,903.35,794.35,718.9,4812.8,1623.4,707,835.5,719.95,586,927.85
5/20/2013,303.15,302.05,1002,529.9,304.4,,409.75,165.35,307.8,2372.05,174.55,3129.1,1472.4,336.55,315.35,3495.7,159.55,332.7,1863.8,1701.7,245.7,417.35,2411.8,110.15,114.3,965.95,1742.25,167.6,2020.05,501.8,154.3,337.95,334.65,271.25,2044.8,1209.8,1529.7,898.4,781.75,714.5,4773.6,1622.45,700.2,831.15,727.8,586.4,922.1
5/21/2013,304.8,292.95,987.75,515.25,305.8,,402.35,162.35,304.45,2397.6,175.7,3062.55,1492.85,336.45,308.6,3496.9,152.3,326.75,1853.85,1683.8,244.75,418.05,2360.7,110.4,112.7,973.95,1697.4,160.65,1929.15,496.3,154.75,338.9,331,275.5,2020.85,1211,1520.55,902.05,765.1,707.8,4784.95,1605.55,691.2,828.6,736.65,585.8,909.85
5/22/2013,293.05,291.15,990.1,509.85,290.95,,389.65,161.1,312.05,2385.3,172,3049.65,1498.4,329.85,305.95,3510.35,154.75,329.15,1849.35,1650.35,241.35,415.7,2363,110.65,112.65,1001.9,1687.6,154.65,1950.3,494.3,155.55,342.05,335.55,275.25,2055.75,1210.1,1512.95,899.85,768.1,703.45,4835.65,1513.9,684.8,818.75,743.65,585.1,943.3
5/23/2013,286.6,291.05,959.15,496.7,284.8,,379.9,156.65,300.25,2359.85,169.95,2930.55,1492.7,324.3,299.55,3453.65,148.5,328.15,1813.45,1651.65,244.15,414.85,2177.6,108.9,109.6,1006,1647.5,152.45,1954.15,491.1,157.25,337.1,332.5,269.5,2051.45,1172.3,1455.2,903.15,765.55,698.6,4800,1418.2,687.9,784.45,736.85,585.25,952.5
5/24/2013,289.25,288.1,968.1,505,288.4,,382.45,160.15,298.5,2347.9,174.8,2959.6,1469.55,321.95,313,3582.45,150,324.95,1804.65,1633.35,241,408.5,2151.2,107.05,109,968.85,1674.9,156.65,1944.2,498.25,157.55,336.2,329.9,276.5,2066.1,1204.15,1461.2,906.05,781.05,701.35,4804.95,1456.8,712.75,786.45,737.55,586.15,951.45
5/27/2013,289.1,294.5,951.9,518.65,285.65,,377.45,163.9,309.15,2372.7,173,2991.8,1498,324.5,317.15,3656.15,152.3,326.95,1818.1,1654.35,239.35,401.5,2162.1,110.6,112.15,1013.7,1648.75,158,2013.65,529.35,155.95,340.25,333.9,289,2090.95,1219.4,1478.15,929.5,789.45,715.05,4826.05,1467.55,718.55,828.3,741.7,591.6,953.65
5/28/2013,293.35,295.8,972.85,515.45,288.9,,380.6,161.75,314.8,2366.2,172.2,2969.95,1514.1,326.65,321.8,3781.5,155.1,333.95,1840.6,1750,237.9,396.3,2129.8,110.05,112.5,996.25,1655.1,157.85,1980.25,523,154.95,340.1,340,296.7,2116.85,1231.95,1468.5,919.8,775.4,713.3,4821.7,1454.85,719.05,843.4,744.85,591.35,983.6
5/29/2013,292,303.8,961.05,502.9,285.35,,378.75,158.7,315,2352.4,171.15,2892.95,1497.35,321.6,314.55,3786.6,154,334.95,1824.55,1788.7,235.3,401.7,2106.3,110.15,113.5,1065.75,1634.15,153.5,1978.35,516.85,152.4,339.35,342.65,299.4,2122.75,1214.9,1459.6,910.55,777.25,715.95,4815.3,1446.2,706.75,847.9,747.5,594.15,983.35
5/30/2013,294.5,317.05,1004.65,500,285.8,,383.7,157.65,315.4,2341.45,169.55,2951.4,1499.4,320.45,301.65,3779.5,156.6,333.9,1837.9,1751.45,235,383,2088.55,106.85,114.4,1074.2,1637.5,154.65,1988.05,528.85,155.2,336.1,354.3,301,2107.65,1182.8,1432.7,926.25,799.85,725.15,4913.6,1427.45,718.05,836.8,742,595.55,978.8
5/31/2013,285.85,313.3,967.55,487.3,281.7,,376.85,163.9,301.95,2411.7,170.5,2854.05,1498.45,306.05,291.75,3701.6,154.2,327.9,1820.5,1736.35,226.1,370.55,2046.75,102.4,113.3,1044.1,1605.6,152.05,1878.3,517.3,155,327.65,339.9,293.55,2092,1154.45,1430.55,890.15,782.95,700.5,4863.1,1400.75,684,806.3,744.85,592.5,967.5
